ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000622;BTA 6,3% Mars 2026;1.0;4.0;4.01;98.72
TNOXRGYG8RL8;BTA 8% 24 Novembre 2025;1.0;80.0;83.41;99.88
TNF532WP2IO7;BTCT 52 semaines 10062025;0.0;0.0;0.0;0.0
TNHOS86FY952;BTCT 13 semaines 28052025;0.0;0.0;0.0;0.0
TNHX4EUHLOV7;BTCT 26 semaines 28052025;0.0;0.0;0.0;0.0
TNNR35P1MXQ0;BTC 52 semaines 02052025;0.0;0.0;0.0;0.0
TNYI64DBCMP4;BTC 52 semaines 11042025;0.0;0.0;0.0;0.0
TNVE955M6R90;EMP NAT 2023 T3 CB TF;30000.0;3.0;30.0;8.0
TNVE955M6R90;EMP NAT 2023 T3 CB TF;20000.0;2.0;30.0;8.0
TN0008000895;EMPRUNT NATIONAL 2021 T2 CB;18700.0;2.0;1.0;7.5
TN0008000838;EMP NAT T1 2021 CB;27770.0;3.0;1.0;7.5
TN0008000747;BTA 7,2% Mai 2027;7194.0;6.999;91.0;8.2
