ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000747;BTA 7,2% Mai 2027;3070;3,0;265;8,0
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;70000;7,0;91;8,49
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;238;0,25;25;7,25
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;2862;3,0;17;8,5
TNOODT102PF5;BTA 9,87% 22 Octobre 2031;28061;30,0;31;9,44
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;1526;1,6;31;7,75
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;86000;8,6;17;8,6
TNVE955M6R90;EMP NAT 2023 T3 CB TF;10000;1,0;11;8,6
TNX0K9990B08;EMP NAT 2024 T2 CB TF;29363;3,0;10;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;5873;0,6;11;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;19575;2,0;3;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;39150;4,0;10;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;48937;5,0;10;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;114868;12,0;10;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;14682;1,5;31;7,0
TN0008000895;EMPRUNT NATIONAL 2021 T2 CB;18700;2,0;3;7,5
TN0008000838;EMP NAT T1 2021 CB;27700;3,0;3;7,5
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;3034;3,0;3;7,5
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;1011;1,0;3;7,5
TN0008000838;EMP NAT T1 2021 CB;40000;4,0;31;8,0
