ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000812;BTA 7,5% 13/12/2028;910;0,979;17;7,5
TN0008000812;BTA 7,5% 13/12/2028;1019;1,0;10;8,23
TN0008000739;BTA 7,4% Fevrier 2030;682;0,7;28;7,0
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;14000;1,4;10;8,6
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;12000;1,2;38;8,1
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;11000;1,1;38;8,1
TNVFSFLG1FH4;EMP NAT 2022 T4 CC TV;11000;1,1;38;8,1
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;3000;0,301;91;7,5
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;7000;0,701;7;7,0
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;20000;2,0;30;9,25
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;10000;1,0;30;9,25
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;2000;0,2;10;9,25
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;5654;0,6;11;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;18847;2,0;10;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;97567;10,354;10;8,5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;1472;0,15;14;8,5
TN0008000895;EMPRUNT NATIONAL 2021 T2 CB;18700;2,0;1;7,5
TN0008000838;EMP NAT T1 2021 CB;27700;3,0;1;7,5
