0;1;2;3;4;5;6;7;8
;ISIN;;;Libelle;;;Montant (MDT);
TN0008000622;BTA 6,3% Mars 2026;8,03;;;;;;
TN0008000663;BTA 7,5% Juillet 2032;2,05;;;;;;
TN0008000838;EMP NAT T1 2021 CB;3,00;;;;;;
TN0008000895;EMPRUNT NATIONAL 2021 T2 CB;2,00;;;;;;
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;0,71;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;28,29;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;5,13;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2,05;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3,05;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2,01;;;;;;
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;1,50;;;;;;
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;34,68;;;;;;
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;0,57;;;;;;
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;0,20;;;;;;
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;0,44;;;;;;
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;1,20;;;;;;
TNPDPODY2398;EMP NAT 2024 T3 CC TF;0,28;;;;;;
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;0,50;;;;;;
TNX0K9990B08;EMP NAT 2024 T2 CB TF;0,85;;;;;;
TNX0K9990B08;EMP NAT 2024 T2 CB TF;1,00;;;;;;
TNX0K9990B08;EMP NAT 2024 T2 CB TF;5,53;;;;;;
