ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNOXRGYG8RL8;BTA 8% 24 Novembre 2025;1.0;900.0;932.67;99.75
TNNR35P1MXQ0;BTC 52 semaines 02052025;0.0;0.0;0.0;0.0
TNYI64DBCMP4;BTC 52 semaines 11042025;0.0;0.0;0.0;0.0
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;5700.0;0.596;93.0;8.1
TNX0K9990B08;EMP NAT 2024 T2 CB TF;17927.0;1.8;71.0;8.5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;39837.0;4.0;20.0;8.5
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;55700.0;5.57;19.0;8.6
TNPDPODY2398;EMP NAT 2024 T3 CC TF;14700.0;1.47;9.0;8.6
TN0008000622;BTA 6,3% Mars 2026;2747.0;2.781;30.0;8.4
TN0008000622;BTA 6,3% Mars 2026;2035.0;2.06;30.0;8.4
TNX0K9990B08;EMP NAT 2024 T2 CB TF;2988.0;0.3;103.0;8.5
TNX0K9990B08;EMP NAT 2024 T2 CB TF;10955.0;1.1;33.0;8.5
TN0008000812;BTA 7,5% 13/12/2028;920.0;0.92;90.0;8.15
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;20000.0;2.0;90.0;8.15
