ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000622;BTA 6,3% Mars 2026;4984;5,0;30;7,6
TN0008000622;BTA 6,3% Mars 2026;2990;3,0;30;7,6
TN0008000622;BTA 6,3% Mars 2026;1395;1,4;30;7,6
TN0008000622;BTA 6,3% Mars 2026;219;0,22;30;7,6
TN0008000622;BTA 6,3% Mars 2026;125;0,125;30;7,6
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9419;1,0;30;7,0
TN0008000580;BTA 6,3% Octobre 2026;1534;1,601;20;7,4
TNMUZFAMCT05;BTCT 52 semaines 14102025;205;0,2;30;7,0
TN0008000622;BTA 6,3% Mars 2026;1964;2,0;10;8,5
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;12000;1,2;8;8,6
TNX0K9990B08;EMP NAT 2024 T2 CB TF;55000;5,5;8;8,6
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;2750;0,275;34;8,15
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2700;0,27;35;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;191829;20,0;10;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;115098;12,0;10;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;188379;20,0;30;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;42386;4,5;8;8,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4710;0,5;10;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;76732;8,0;10;8,5
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;4400;0,44;35;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;8633;0,9;30;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;1919;0,2;30;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;4317;0,45;30;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;4796;0,5;30;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;9592;1,0;30;8,5
TN0008000838;EMP NAT T1 2021 CB;27700;3,0;1;7,5
TN0008000895;EMPRUNT NATIONAL 2021 T2 CB;18700;2,0;1;7,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;4796;0,5;7;8,5
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;28775;3,0;90;8,5
TN0008000622;BTA 6,3% Mars 2026;1992;2,0;30;7,6
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;19183;2,0;10;8,5
